studentid,fullname,addressid,age,phone,classid,addressid,address,scoreid,courseid,studentid,score,classid,classname,classlanguage,classdescription
1,"Alice Nguyen",1,20,123-456-7890,1,3,"789 Ba Dinh",3,3,3,78,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
1,"Alice Nguyen",1,20,123-456-7890,1,2,"456 Hoan Kiem",3,3,3,78,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
1,"Alice Nguyen",1,20,123-456-7890,1,1,"123 Thanh Xuan",3,3,3,78,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
1,"Alice Nguyen",1,20,123-456-7890,1,5,"202 Cau Giay",3,3,3,78,5,"Database Systems",SQL,"Learn about relational databases and SQL."
1,"Alice Nguyen",1,20,123-456-7890,1,4,"101 Hai Ba Trung",3,3,3,78,5,"Database Systems",SQL,"Learn about relational databases and SQL."
1,"Alice Nguyen",1,20,123-456-7890,1,3,"789 Ba Dinh",3,3,3,78,5,"Database Systems",SQL,"Learn about relational databases and SQL."
1,"Alice Nguyen",1,20,123-456-7890,1,2,"456 Hoan Kiem",3,3,3,78,5,"Database Systems",SQL,"Learn about relational databases and SQL."
1,"Alice Nguyen",1,20,123-456-7890,1,1,"123 Thanh Xuan",3,3,3,78,5,"Database Systems",SQL,"Learn about relational databases and SQL."
10,"Jane Le",5,23,012-345-6789,5,5,"202 Cau Giay",4,4,4,88,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
10,"Jane Le",5,23,012-345-6789,5,4,"101 Hai Ba Trung",4,4,4,88,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
10,"Jane Le",5,23,012-345-6789,5,3,"789 Ba Dinh",4,4,4,88,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
10,"Jane Le",5,23,012-345-6789,5,2,"456 Hoan Kiem",4,4,4,88,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
10,"Jane Le",5,23,012-345-6789,5,1,"123 Thanh Xuan",4,4,4,88,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
10,"Jane Le",5,23,012-345-6789,5,5,"202 Cau Giay",4,4,4,88,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
10,"Jane Le",5,23,012-345-6789,5,4,"101 Hai Ba Trung",4,4,4,88,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
10,"Jane Le",5,23,012-345-6789,5,3,"789 Ba Dinh",4,4,4,88,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
10,"Jane Le",5,23,012-345-6789,5,2,"456 Hoan Kiem",4,4,4,88,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
10,"Jane Le",5,23,012-345-6789,5,1,"123 Thanh Xuan",4,4,4,88,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
10,"Jane Le",5,23,012-345-6789,5,5,"202 Cau Giay",4,4,4,88,3,"Data Analysis",R,"Analyze and visualize data using R."
10,"Jane Le",5,23,012-345-6789,5,4,"101 Hai Ba Trung",4,4,4,88,3,"Data Analysis",R,"Analyze and visualize data using R."
10,"Jane Le",5,23,012-345-6789,5,3,"789 Ba Dinh",4,4,4,88,3,"Data Analysis",R,"Analyze and visualize data using R."
10,"Jane Le",5,23,012-345-6789,5,2,"456 Hoan Kiem",4,4,4,88,3,"Data Analysis",R,"Analyze and visualize data using R."
10,"Jane Le",5,23,012-345-6789,5,1,"123 Thanh Xuan",4,4,4,88,3,"Data Analysis",R,"Analyze and visualize data using R."
10,"Jane Le",5,23,012-345-6789,5,5,"202 Cau Giay",4,4,4,88,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
10,"Jane Le",5,23,012-345-6789,5,4,"101 Hai Ba Trung",4,4,4,88,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
10,"Jane Le",5,23,012-345-6789,5,3,"789 Ba Dinh",4,4,4,88,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
10,"Jane Le",5,23,012-345-6789,5,2,"456 Hoan Kiem",4,4,4,88,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
10,"Jane Le",5,23,012-345-6789,5,1,"123 Thanh Xuan",4,4,4,88,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
10,"Jane Le",5,23,012-345-6789,5,5,"202 Cau Giay",4,4,4,88,5,"Database Systems",SQL,"Learn about relational databases and SQL."
10,"Jane Le",5,23,012-345-6789,5,4,"101 Hai Ba Trung",4,4,4,88,5,"Database Systems",SQL,"Learn about relational databases and SQL."
10,"Jane Le",5,23,012-345-6789,5,3,"789 Ba Dinh",4,4,4,88,5,"Database Systems",SQL,"Learn about relational databases and SQL."
10,"Jane Le",5,23,012-345-6789,5,2,"456 Hoan Kiem",4,4,4,88,5,"Database Systems",SQL,"Learn about relational databases and SQL."
10,"Jane Le",5,23,012-345-6789,5,1,"123 Thanh Xuan",4,4,4,88,5,"Database Systems",SQL,"Learn about relational databases and SQL."
9,"Ian Tran",4,21,901-234-5678,4,5,"202 Cau Giay",4,4,4,88,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
9,"Ian Tran",4,21,901-234-5678,4,4,"101 Hai Ba Trung",4,4,4,88,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
9,"Ian Tran",4,21,901-234-5678,4,3,"789 Ba Dinh",4,4,4,88,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
9,"Ian Tran",4,21,901-234-5678,4,2,"456 Hoan Kiem",4,4,4,88,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
9,"Ian Tran",4,21,901-234-5678,4,1,"123 Thanh Xuan",4,4,4,88,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
9,"Ian Tran",4,21,901-234-5678,4,5,"202 Cau Giay",4,4,4,88,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
9,"Ian Tran",4,21,901-234-5678,4,4,"101 Hai Ba Trung",4,4,4,88,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
9,"Ian Tran",4,21,901-234-5678,4,3,"789 Ba Dinh",4,4,4,88,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
9,"Ian Tran",4,21,901-234-5678,4,2,"456 Hoan Kiem",4,4,4,88,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
9,"Ian Tran",4,21,901-234-5678,4,1,"123 Thanh Xuan",4,4,4,88,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
9,"Ian Tran",4,21,901-234-5678,4,5,"202 Cau Giay",4,4,4,88,3,"Data Analysis",R,"Analyze and visualize data using R."
9,"Ian Tran",4,21,901-234-5678,4,4,"101 Hai Ba Trung",4,4,4,88,3,"Data Analysis",R,"Analyze and visualize data using R."
9,"Ian Tran",4,21,901-234-5678,4,3,"789 Ba Dinh",4,4,4,88,3,"Data Analysis",R,"Analyze and visualize data using R."
9,"Ian Tran",4,21,901-234-5678,4,2,"456 Hoan Kiem",4,4,4,88,3,"Data Analysis",R,"Analyze and visualize data using R."
9,"Ian Tran",4,21,901-234-5678,4,1,"123 Thanh Xuan",4,4,4,88,3,"Data Analysis",R,"Analyze and visualize data using R."
9,"Ian Tran",4,21,901-234-5678,4,5,"202 Cau Giay",4,4,4,88,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
9,"Ian Tran",4,21,901-234-5678,4,4,"101 Hai Ba Trung",4,4,4,88,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
9,"Ian Tran",4,21,901-234-5678,4,3,"789 Ba Dinh",4,4,4,88,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
9,"Ian Tran",4,21,901-234-5678,4,2,"456 Hoan Kiem",4,4,4,88,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
9,"Ian Tran",4,21,901-234-5678,4,1,"123 Thanh Xuan",4,4,4,88,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
9,"Ian Tran",4,21,901-234-5678,4,5,"202 Cau Giay",4,4,4,88,5,"Database Systems",SQL,"Learn about relational databases and SQL."
9,"Ian Tran",4,21,901-234-5678,4,4,"101 Hai Ba Trung",4,4,4,88,5,"Database Systems",SQL,"Learn about relational databases and SQL."
9,"Ian Tran",4,21,901-234-5678,4,3,"789 Ba Dinh",4,4,4,88,5,"Database Systems",SQL,"Learn about relational databases and SQL."
9,"Ian Tran",4,21,901-234-5678,4,2,"456 Hoan Kiem",4,4,4,88,5,"Database Systems",SQL,"Learn about relational databases and SQL."
9,"Ian Tran",4,21,901-234-5678,4,1,"123 Thanh Xuan",4,4,4,88,5,"Database Systems",SQL,"Learn about relational databases and SQL."
8,"Hannah Nguyen",3,19,890-123-4567,3,5,"202 Cau Giay",4,4,4,88,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
8,"Hannah Nguyen",3,19,890-123-4567,3,4,"101 Hai Ba Trung",4,4,4,88,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
8,"Hannah Nguyen",3,19,890-123-4567,3,3,"789 Ba Dinh",4,4,4,88,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
8,"Hannah Nguyen",3,19,890-123-4567,3,2,"456 Hoan Kiem",4,4,4,88,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
8,"Hannah Nguyen",3,19,890-123-4567,3,1,"123 Thanh Xuan",4,4,4,88,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
8,"Hannah Nguyen",3,19,890-123-4567,3,5,"202 Cau Giay",4,4,4,88,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
8,"Hannah Nguyen",3,19,890-123-4567,3,4,"101 Hai Ba Trung",4,4,4,88,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
8,"Hannah Nguyen",3,19,890-123-4567,3,3,"789 Ba Dinh",4,4,4,88,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
8,"Hannah Nguyen",3,19,890-123-4567,3,2,"456 Hoan Kiem",4,4,4,88,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
8,"Hannah Nguyen",3,19,890-123-4567,3,1,"123 Thanh Xuan",4,4,4,88,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
8,"Hannah Nguyen",3,19,890-123-4567,3,5,"202 Cau Giay",4,4,4,88,3,"Data Analysis",R,"Analyze and visualize data using R."
8,"Hannah Nguyen",3,19,890-123-4567,3,4,"101 Hai Ba Trung",4,4,4,88,3,"Data Analysis",R,"Analyze and visualize data using R."
8,"Hannah Nguyen",3,19,890-123-4567,3,3,"789 Ba Dinh",4,4,4,88,3,"Data Analysis",R,"Analyze and visualize data using R."
8,"Hannah Nguyen",3,19,890-123-4567,3,2,"456 Hoan Kiem",4,4,4,88,3,"Data Analysis",R,"Analyze and visualize data using R."
8,"Hannah Nguyen",3,19,890-123-4567,3,1,"123 Thanh Xuan",4,4,4,88,3,"Data Analysis",R,"Analyze and visualize data using R."
8,"Hannah Nguyen",3,19,890-123-4567,3,5,"202 Cau Giay",4,4,4,88,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
8,"Hannah Nguyen",3,19,890-123-4567,3,4,"101 Hai Ba Trung",4,4,4,88,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
8,"Hannah Nguyen",3,19,890-123-4567,3,3,"789 Ba Dinh",4,4,4,88,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
8,"Hannah Nguyen",3,19,890-123-4567,3,2,"456 Hoan Kiem",4,4,4,88,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
8,"Hannah Nguyen",3,19,890-123-4567,3,1,"123 Thanh Xuan",4,4,4,88,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
8,"Hannah Nguyen",3,19,890-123-4567,3,5,"202 Cau Giay",4,4,4,88,5,"Database Systems",SQL,"Learn about relational databases and SQL."
8,"Hannah Nguyen",3,19,890-123-4567,3,4,"101 Hai Ba Trung",4,4,4,88,5,"Database Systems",SQL,"Learn about relational databases and SQL."
8,"Hannah Nguyen",3,19,890-123-4567,3,3,"789 Ba Dinh",4,4,4,88,5,"Database Systems",SQL,"Learn about relational databases and SQL."
8,"Hannah Nguyen",3,19,890-123-4567,3,2,"456 Hoan Kiem",4,4,4,88,5,"Database Systems",SQL,"Learn about relational databases and SQL."
8,"Hannah Nguyen",3,19,890-123-4567,3,1,"123 Thanh Xuan",4,4,4,88,5,"Database Systems",SQL,"Learn about relational databases and SQL."
7,"George Do",2,22,789-012-3456,2,5,"202 Cau Giay",4,4,4,88,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
7,"George Do",2,22,789-012-3456,2,4,"101 Hai Ba Trung",4,4,4,88,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
7,"George Do",2,22,789-012-3456,2,3,"789 Ba Dinh",4,4,4,88,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
7,"George Do",2,22,789-012-3456,2,2,"456 Hoan Kiem",4,4,4,88,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
7,"George Do",2,22,789-012-3456,2,1,"123 Thanh Xuan",4,4,4,88,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
7,"George Do",2,22,789-012-3456,2,5,"202 Cau Giay",4,4,4,88,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
7,"George Do",2,22,789-012-3456,2,4,"101 Hai Ba Trung",4,4,4,88,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
7,"George Do",2,22,789-012-3456,2,3,"789 Ba Dinh",4,4,4,88,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
7,"George Do",2,22,789-012-3456,2,2,"456 Hoan Kiem",4,4,4,88,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
7,"George Do",2,22,789-012-3456,2,1,"123 Thanh Xuan",4,4,4,88,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
7,"George Do",2,22,789-012-3456,2,5,"202 Cau Giay",4,4,4,88,3,"Data Analysis",R,"Analyze and visualize data using R."
7,"George Do",2,22,789-012-3456,2,4,"101 Hai Ba Trung",4,4,4,88,3,"Data Analysis",R,"Analyze and visualize data using R."
7,"George Do",2,22,789-012-3456,2,3,"789 Ba Dinh",4,4,4,88,3,"Data Analysis",R,"Analyze and visualize data using R."
7,"George Do",2,22,789-012-3456,2,2,"456 Hoan Kiem",4,4,4,88,3,"Data Analysis",R,"Analyze and visualize data using R."
7,"George Do",2,22,789-012-3456,2,1,"123 Thanh Xuan",4,4,4,88,3,"Data Analysis",R,"Analyze and visualize data using R."
7,"George Do",2,22,789-012-3456,2,5,"202 Cau Giay",4,4,4,88,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
7,"George Do",2,22,789-012-3456,2,4,"101 Hai Ba Trung",4,4,4,88,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
7,"George Do",2,22,789-012-3456,2,3,"789 Ba Dinh",4,4,4,88,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
7,"George Do",2,22,789-012-3456,2,2,"456 Hoan Kiem",4,4,4,88,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
7,"George Do",2,22,789-012-3456,2,1,"123 Thanh Xuan",4,4,4,88,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
7,"George Do",2,22,789-012-3456,2,5,"202 Cau Giay",4,4,4,88,5,"Database Systems",SQL,"Learn about relational databases and SQL."
7,"George Do",2,22,789-012-3456,2,4,"101 Hai Ba Trung",4,4,4,88,5,"Database Systems",SQL,"Learn about relational databases and SQL."
7,"George Do",2,22,789-012-3456,2,3,"789 Ba Dinh",4,4,4,88,5,"Database Systems",SQL,"Learn about relational databases and SQL."
7,"George Do",2,22,789-012-3456,2,2,"456 Hoan Kiem",4,4,4,88,5,"Database Systems",SQL,"Learn about relational databases and SQL."
7,"George Do",2,22,789-012-3456,2,1,"123 Thanh Xuan",4,4,4,88,5,"Database Systems",SQL,"Learn about relational databases and SQL."
6,"Fiona Vu",1,20,678-901-2345,1,5,"202 Cau Giay",4,4,4,88,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
6,"Fiona Vu",1,20,678-901-2345,1,4,"101 Hai Ba Trung",4,4,4,88,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
6,"Fiona Vu",1,20,678-901-2345,1,3,"789 Ba Dinh",4,4,4,88,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
6,"Fiona Vu",1,20,678-901-2345,1,2,"456 Hoan Kiem",4,4,4,88,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
6,"Fiona Vu",1,20,678-901-2345,1,1,"123 Thanh Xuan",4,4,4,88,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
6,"Fiona Vu",1,20,678-901-2345,1,5,"202 Cau Giay",4,4,4,88,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
6,"Fiona Vu",1,20,678-901-2345,1,4,"101 Hai Ba Trung",4,4,4,88,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
6,"Fiona Vu",1,20,678-901-2345,1,3,"789 Ba Dinh",4,4,4,88,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
6,"Fiona Vu",1,20,678-901-2345,1,2,"456 Hoan Kiem",4,4,4,88,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
6,"Fiona Vu",1,20,678-901-2345,1,1,"123 Thanh Xuan",4,4,4,88,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
6,"Fiona Vu",1,20,678-901-2345,1,5,"202 Cau Giay",4,4,4,88,3,"Data Analysis",R,"Analyze and visualize data using R."
6,"Fiona Vu",1,20,678-901-2345,1,4,"101 Hai Ba Trung",4,4,4,88,3,"Data Analysis",R,"Analyze and visualize data using R."
6,"Fiona Vu",1,20,678-901-2345,1,3,"789 Ba Dinh",4,4,4,88,3,"Data Analysis",R,"Analyze and visualize data using R."
6,"Fiona Vu",1,20,678-901-2345,1,2,"456 Hoan Kiem",4,4,4,88,3,"Data Analysis",R,"Analyze and visualize data using R."
6,"Fiona Vu",1,20,678-901-2345,1,1,"123 Thanh Xuan",4,4,4,88,3,"Data Analysis",R,"Analyze and visualize data using R."
6,"Fiona Vu",1,20,678-901-2345,1,5,"202 Cau Giay",4,4,4,88,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
6,"Fiona Vu",1,20,678-901-2345,1,4,"101 Hai Ba Trung",4,4,4,88,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
6,"Fiona Vu",1,20,678-901-2345,1,3,"789 Ba Dinh",4,4,4,88,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
6,"Fiona Vu",1,20,678-901-2345,1,2,"456 Hoan Kiem",4,4,4,88,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
6,"Fiona Vu",1,20,678-901-2345,1,1,"123 Thanh Xuan",4,4,4,88,4,"Machine Learning",Python,"Introduction to machine learning concepts and algorithms."
6,"Fiona Vu",1,20,678-901-2345,1,5,"202 Cau Giay",4,4,4,88,5,"Database Systems",SQL,"Learn about relational databases and SQL."
6,"Fiona Vu",1,20,678-901-2345,1,4,"101 Hai Ba Trung",4,4,4,88,5,"Database Systems",SQL,"Learn about relational databases and SQL."
6,"Fiona Vu",1,20,678-901-2345,1,3,"789 Ba Dinh",4,4,4,88,5,"Database Systems",SQL,"Learn about relational databases and SQL."
6,"Fiona Vu",1,20,678-901-2345,1,2,"456 Hoan Kiem",4,4,4,88,5,"Database Systems",SQL,"Learn about relational databases and SQL."
6,"Fiona Vu",1,20,678-901-2345,1,1,"123 Thanh Xuan",4,4,4,88,5,"Database Systems",SQL,"Learn about relational databases and SQL."
5,"Ethan Pham",5,23,567-890-1234,5,5,"202 Cau Giay",4,4,4,88,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
5,"Ethan Pham",5,23,567-890-1234,5,4,"101 Hai Ba Trung",4,4,4,88,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
5,"Ethan Pham",5,23,567-890-1234,5,3,"789 Ba Dinh",4,4,4,88,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
5,"Ethan Pham",5,23,567-890-1234,5,2,"456 Hoan Kiem",4,4,4,88,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
5,"Ethan Pham",5,23,567-890-1234,5,1,"123 Thanh Xuan",4,4,4,88,1,"Intro to Programming",Python,"Learn the basics of programming using Python."
5,"Ethan Pham",5,23,567-890-1234,5,5,"202 Cau Giay",4,4,4,88,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
5,"Ethan Pham",5,23,567-890-1234,5,4,"101 Hai Ba Trung",4,4,4,88,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
5,"Ethan Pham",5,23,567-890-1234,5,3,"789 Ba Dinh",4,4,4,88,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
5,"Ethan Pham",5,23,567-890-1234,5,2,"456 Hoan Kiem",4,4,4,88,2,"Web Development",JavaScript,"Build modern web applications using JavaScript."
